ID_REALISATRICE	PRENOM_REALISATRICE	NOM_REALISATRICE	TITRE_ORIGINAL	ANNEE	TYPE	GENRE	FORMAT	LANGUE_ORIGINALE	LANGUE_AUTRE	EPISODES
1265	Lisette	Marcotte	Dino Lab	2006	Docufiction		Moyen métrage	français		
1265	Lisette	Marcotte	La démocratie au Congo	2006	Documentaire		Moyen métrage	français		
1265	Lisette	Marcotte	Mélomaniaques	2005	Documentaire		Long métrage, Série	français		3
1265	Lisette	Marcotte	Le dernier match de la vie	2005	Documentaire		Long métrage	français		
1265	Lisette	Marcotte	L'humour de Vénus	2003	Documentaire		Long métrage	français		
1265	Lisette	Marcotte	Les maîtres du monde	2002	Fiction	Drame	Long métrage	français		
1265	Lisette	Marcotte	Les grandes peurs de l'an 2000	2000	Documentaire		Court métrage, Série	français		
1265	Lisette	Marcotte	Entre les larmes et l'espoir	1998	Documentaire		Court métrage	français		
1265	Lisette	Marcotte	Quand j'aime une fois...		Documentaire		Moyen métrage	français		
5588	Lois	Siegel	Baseball Girls	1995	Documentaire		Long métrage	anglais		
5588	Lois	Siegel	Lip Gloss	1993	Documentaire		Long métrage	anglais		
5588	Lois	Siegel	Fipsi	1990	Documentaire		Court métrage	anglais		
5588	Lois	Siegel	Pancake on a Hot Tin Roof	1990	Fiction	Drame	Court métrage	anglais		
5588	Lois	Siegel	Stunt People	1989	Documentaire		Moyen métrage	anglais		
5588	Lois	Siegel	Plastic Dreams	1988	Animation		Court métrage	anglais		
5588	Lois	Siegel	Strangers In Town	1988	Documentaire		Moyen métrage	anglais		
5588	Lois	Siegel	Bad News Bananas	1984	Documentaire		Court métrage	anglais		
5588	Lois	Siegel	A 20th Century Chocolate Cake	1983	Fiction, Docufiction	Fantastique	Long métrage	anglais		
5588	Lois	Siegel	Run, Throw, Hit	1982	Documentaire		Court métrage	anglais		
5588	Lois	Siegel	Extreme Close-Up	1980	Documentaire		Court métrage	anglais		
5588	Lois	Siegel	Arena	1979	Animation		Court métrage	français		
5588	Lois	Siegel	Stunt Family	1978	Documentaire		Court métrage	anglais		
11335	Louise	Archambault	Il pleuvait des oiseaux	2019	Fiction	Drame	Long métrage	français		
11335	Louise	Archambault	Merci pour tout	2019	Fiction	Comédie	Long métrage	français		
11335	Louise	Archambault	Gabrielle	2013	Fiction	Drame	Long métrage	français		
11335	Louise	Archambault	Lock	2010	Documentaire, Film d'art / danse		Court métrage	français		
11335	Louise	Archambault	Familia	2005	Fiction	Drame	Long métrage	français		
10359	Louise	Carré	Mon coeur est témoin	1996	Documentaire		Long métrage	français		
10359	Louise	Carré	Qui a tiré sur nos histoires d'amour?	1986	Fiction	Drame	Long métrage	français		
10359	Louise	Carré	Ça peut pas être l'hiver, on n'a même pas eu d'été	1980	Fiction	Drame	Long métrage	français		
1228	Louise	Giguère	Campus II à V	2009	Documentaire		Court métrage, Série	français		10
1228	Louise	Giguère	Jeux de société IX	2006	Documentaire		Long métrage, Série	français		
1228	Louise	Giguère	Se donner corps et âme	2003	Documentaire		Moyen métrage	français		
1228	Louise	Giguère	À la vie, à la mort	1998	Documentaire		Court métrage	français		
1228	Louise	Giguère	Élargir ses horizons	1997	Documentaire		Court métrage	français		
1228	Louise	Giguère	Allô la terre	1997	Documentaire		Court métrage, Série	français		12
1228	Louise	Giguère	Se donner le droit	1993	Documentaire		Moyen métrage	français		
1228	Louise	Giguère	Un enfant venu d’ailleurs	1992	Documentaire		Moyen métrage	français		
1228	Louise	Giguère	Ta carrière, c'est ton avenir	1990	Documentaire		Moyen métrage, Série	autre	atikamekw, montagnais, français, anglais, s.-t. français	7
1228	Louise	Giguère	Le salaire a-t-il un sexe?	1989	Documentaire		Court métrage	français		
1228	Louise	Giguère	"Michel Labbé ""interaction"""	1986	Documentaire		Court métrage	français		
1228	Louise	Giguère	Six femmes à leur place	1981	Documentaire		Court métrage	français		
4118	Louise	Lamarre	Le baiser	2018				français		
4118	Louise	Lamarre	Voir l'invisible	2016	Documentaire		Moyen métrage	français		
4118	Louise	Lamarre	Poussière	2011	Animation		Court métrage	autre	sans paroles	
4118	Louise	Lamarre	H.E.L.P.	2008	Documentaire		Court métrage	français		
4118	Louise	Lamarre	Missa	1995	Documentaire		Court métrage	français		
4118	Louise	Lamarre	Construire l'instant	1995	Documentaire		Court métrage	français		
4118	Louise	Lamarre	Squatter	1993	Fiction	Drame	Court métrage	français		
4118	Louise	Lamarre	Alter Ego	1988	Fiction	Drame	Court métrage	français		
4118	Louise	Lamarre	Where Are You My Lovelies	1987	Fiction	Drame	Court métrage	anglais		
4118	Louise	Lamarre	L’élue	1986	Fiction	Drame	Court métrage	français		
4118	Louise	Lamarre	Je me souviens de Charlevoix	1982	Documentaire		Court métrage	français		
4118	Louise	Lamarre	Anciens domaines de Sillery	1981	Documentaire		Court métrage	français		
4118	Louise	Lamarre	Nouvelles mémoire		Fiction	Drame	Court métrage	français		
1263	Louise	Leroux	Femmes des casernes	2020	Documentaire		Long métrage	français		
1263	Louise	Leroux	Deux filles, un hebdo	2016	Documentaire		Moyen métrage	français		
1263	Louise	Leroux	Les Boys, le documentaire	2013	Documentaire		Long métrage	français		
1263	Louise	Leroux	La légende du cheval Canadien	2011	Documentaire		Long métrage	français		
1263	Louise	Leroux	Maîtres chez eux	2009	Documentaire		Long métrage	français		
1263	Louise	Leroux	Planète prise 2	2007	Documentaire		Court métrage, Série	français		26
1263	Louise	Leroux	Pompiers boréals	2006	Documentaire		Moyen métrage	français		
1263	Louise	Leroux	Ecoprint	2005	Documentaire			français		
1263	Louise	Leroux	Salt	2000	Documentaire		Long métrage	autre	anglais, s.-t. anglais	
1263	Louise	Leroux	Stiletto	1999	Documentaire		Moyen métrage	français		
1234	Lucie	Lachapelle	Oppression - Les phobies	2002	Documentaire		Long métrage, Série	français		
1234	Lucie	Lachapelle	Oppression: L'autisme	2001	Documentaire		Long métrage, Série	français		
1234	Lucie	Lachapelle	Oppression: Le stress post-traumatique	2000	Documentaire		Long métrage, Série	français		
1234	Lucie	Lachapelle	Femmes et religieuses... Épouses de Dieu - volet 1	1999	Documentaire		Moyen métrage	français		
1234	Lucie	Lachapelle	Femmes et religieuses… Ouvrières de Dieu - volet 2	1999	Documentaire		Moyen métrage	français		
1234	Lucie	Lachapelle	Village mosaïque - Côte-des-Neiges, Montréal	1996	Documentaire		Moyen métrage	français		
1234	Lucie	Lachapelle	La rencontre	1994	Documentaire		Moyen métrage	français		
1250	Lucie	Lambert	L'inventaire des biens meubles de Monsieur Lambert	2016	Documentaire, Animation		Court métrage	français		
1250	Lucie	Lambert	Aimer, finir	2009	Documentaire		Long métrage	français		
1250	Lucie	Lambert	Précis du quotidien	2008	Fiction, Animation, Film d'art / danse	Drame	Court métrage	français		
1250	Lucie	Lambert	Le père de Gracile	2004	Documentaire	Drame	Court métrage	français		
1250	Lucie	Lambert	Avant le jour	1999	Documentaire		Long métrage	français		
1250	Lucie	Lambert	Paysage sous les paupières	1995	Documentaire		Long métrage	français		
1250	Lucie	Lambert	Madame Arthur	1990	Documentaire		Moyen métrage	français		
1250	Lucie	Lambert	L’attrait infini de quelques secondes fragiles	1989	Expérimental		Court métrage	français		
10012	Lyne	Charlebois	Borderline	2008	Fiction	Drame	Long métrage	français		
17804	Lysandre	Leduc-Boudreau	Jacques	2020	Documentaire		Long métrage	français		
17804	Lysandre	Leduc-Boudreau	Vivre avec l'écoanxiété	2018	Documentaire		Court métrage	français		
17804	Lysandre	Leduc-Boudreau	Lou Lou La Duchesse De Rière	2018	Documentaire		Court métrage	anglais		
4124	Lysanne	Thibodeau	Larmes à feu	2015	Film d'art / danse		Court métrage	autre	français, anglais, s.-t. anglais, s.-t. anglais	
4124	Lysanne	Thibodeau	Jayce Salloum	2014	Documentaire		Court métrage	français		
4124	Lysanne	Thibodeau	Chantal Pontbriand	2014	Documentaire		Court métrage	autre	français, s.-t. français	
4124	Lysanne	Thibodeau	Tagaq à Yellowknife	2008	Documentaire		Court métrage	autre	français, innu, s.-t. français	
4124	Lysanne	Thibodeau	Esprit de famille	2007	Documentaire		Long métrage	français		
4124	Lysanne	Thibodeau	L’école à l’hôpital	2005	Documentaire		Moyen métrage	français		
4124	Lysanne	Thibodeau	Nostalgie d’André	2005			Court métrage	français		
4124	Lysanne	Thibodeau	Ikaluktuutiaq en avril	2003	Documentaire		Court métrage	français		
4124	Lysanne	Thibodeau	Un jour la nuit	2003	Fiction	Drame	Court métrage	français		
4124	Lysanne	Thibodeau	Ma chute du mur	2001	Documentaire, Film d'art / danse		Court métrage	français		
4124	Lysanne	Thibodeau	Éloge du retour	2001	Documentaire		Moyen métrage	français		
4124	Lysanne	Thibodeau	Pink Tokyo by Night	1995	Documentaire		Court métrage	français		
4124	Lysanne	Thibodeau	Metal Mania	1995	Documentaire		Court métrage	français		
4124	Lysanne	Thibodeau	Virginia or Do all Roads Lead to Romeo?	1992	Fiction	Drame	Court métrage	français		
4124	Lysanne	Thibodeau	Bad Blood for the Vampyr	1984	Fiction		Court métrage	anglais		
802	Magenta	Baribeau	Maman? Non merci!	2015	Documentaire		Long métrage	français	français, s.-t. anglais	
802	Magenta	Baribeau	Pure... Poutine?	2010	Documentaire		Court métrage	français		
802	Magenta	Baribeau	Pendant la nuit...	2008	Fiction	Drame	Court métrage	français		
802	Magenta	Baribeau	Nowell	2007	Fiction	Comédie	Court métrage	français		
2660	Maia	Iotzova	Green Dream	2015	Documentaire		Moyen métrage	anglais		
2660	Maia	Iotzova	Grass Through Concrete	2005	Documentaire		Long métrage	anglais		
610	Manon	Barbeau	Victor-Lévy Beaulieu: du bord des bêtes	2006	Documentaire		Moyen métrage	français		
610	Manon	Barbeau	L’Amour en pen	2004	Documentaire		Long métrage	français		
610	Manon	Barbeau	De mémoire de chats - Les ruelles	2004	Documentaire		Long métrage	français		
610	Manon	Barbeau	Alain Dubreuil, artiste-démolisseur	2001	Documentaire		Court métrage	français		
610	Manon	Barbeau	Barbeau, libre comme l'art	2000	Documentaire		Moyen métrage	français		
610	Manon	Barbeau	L’armée de l’ombre	1999	Documentaire		Long métrage	français		
610	Manon	Barbeau	Les enfants de Refus Global	1998	Documentaire		Long métrage	français		
610	Manon	Barbeau	Nous sommes plusieur boucoup de monde	1981	Documentaire		Long métrage	français		
610	Manon	Barbeau	Comptines	1975	Documentaire		Court métrage	français		
11930	Manon	Briand	Liverpool	2012	Fiction	Comédie	Long métrage	français		
11930	Manon	Briand	La Turbulence des fluides	2002	Fiction	Drame	Long métrage	français		
11930	Manon	Briand	Heart: The Marilyn Bell Story	1999	Fiction		Long métrage	anglais		
11930	Manon	Briand	2 secondes	1998	Fiction	Drame	Long métrage	français		
9362	Mara	Joly	Col Bleu	2017	Fiction	Comédie	Série	français		5
9362	Mara	Joly	Pour vrai	2016	Fiction	Drame	Court métrage	français		
9362	Mara	Joly	Finger Night	2016	Fiction	Comédie	Court métrage	français	Muet	
19942	Marianne	Farley	Frimas	2021	Fiction	Drame	Court métrage	français		
19942	Marianne	Farley	Marguerite	2017	Fiction	Drame	Court métrage	français		
1280	Marie	Boti	La fin de l’immigration?	2012	Documentaire		Moyen métrage	autre	français, espanol avec s.-t. français	
1280	Marie	Boti	Philippines: Waging War on the People	2007	Documentaire		Court métrage	français		
1280	Marie	Boti	Musiques Rebelles Americas	2004	Documentaire		Long métrage	français		
1280	Marie	Boti	Musiques Rebelles Québec	2002	Documentaire		Long métrage	français		
1280	Marie	Boti	Quand les étrangers se réunissent	1999	Documentaire		Long métrage	français		
1280	Marie	Boti	Modern Heroes, Modern Slaves	1997	Documentaire		Moyen métrage	anglais		
1280	Marie	Boti	Brown Women, Blond Babies	1992	Documentaire		Moyen métrage	anglais		
1280	Marie	Boti	Kababaihan - Philippines: portrait de femmes / Filipina portraits	1989	Documentaire		Moyen métrage	français		
1280	Marie	Boti	Pouvoir populaire au pouvoir militaire	1988	Documentaire		Court métrage	français		
939	Marie	Brodeur	Un homme de danse	2016	Documentaire, Film d'art / danse		Long métrage	français		
939	Marie	Brodeur	Projet en vie	2011	Documentaire		Court métrage, Série	français		12
939	Marie	Brodeur	Tai Ji Zhang	2010	Documentaire		Long métrage	français		
939	Marie	Brodeur	Anik Bissonnette: danser c'est ma vie	2007	Documentaire, Expérimental, Film d'art / danse		Court métrage	français		
939	Marie	Brodeur	K-O La Boxe en 5 Rounds	2003	Documentaire		Moyen métrage, Série	français		5
939	Marie	Brodeur	De Julia à Émile 1949	2002	Expérimental, Film d'art / danse		Court métrage	français		
939	Marie	Brodeur	Danser à tout prix	2001	Documentaire, Film d'art / danse		Long métrage	français		
939	Marie	Brodeur	Danse du guerrier	2001	Documentaire, Film d'art / danse		Long métrage	autre	français, mohawk, anglais, s.-t. français	
939	Marie	Brodeur	La peau du Temps	1999	Expérimental, Film d'art / danse		Court métrage	français		
939	Marie	Brodeur	Un oiseau dans ses poches	1998	Documentaire		Court métrage	français		
939	Marie	Brodeur	J'accuse: la mode	1998	Expérimental, Film d'art / danse		Court métrage	français		
939	Marie	Brodeur	Les mots dits	1997	Documentaire		Moyen métrage	français		
939	Marie	Brodeur	Héro	1995	Fiction, Expérimental	Drame	Court métrage	français		
939	Marie	Brodeur	Brute	1993	Expérimental, Film d'art / danse		Court métrage	français		
939	Marie	Brodeur	La danse en Asie : la magie en mouvement	1991	Documentaire, Film d'art / danse		Moyen métrage	français		
945	Marie-Geneviève	Chabot	Le lac des hommes	2021	Documentaire		Long métrage	français		
945	Marie-Geneviève	Chabot	Le bout du monde	2013	Documentaire		Court métrage	français		
945	Marie-Geneviève	Chabot	En attendant le printemps	2013	Documentaire		Long métrage	français		
945	Marie-Geneviève	Chabot	Le peuple de bronze	2011	Documentaire		Court métrage	français		
945	Marie-Geneviève	Chabot	Passages	2011	Documentaire		Long métrage	français		
945	Marie-Geneviève	Chabot	Les mètres carrés oubliés	2008	Documentaire		Moyen métrage	français		
945	Marie-Geneviève	Chabot	Bonne chance	2005	Documentaire		Court métrage, Moyen métrage, Long métrage	français		
2638	Marie-Hélène	Cousineau	La rivière sans repos	2019	Fiction	Drame	Long métrage	autre	Inuktitut, francais, s.-t. français	
2638	Marie-Hélène	Cousineau	Angelique’s Isle	2018	Fiction	Drame	Long métrage	anglais		
2638	Marie-Hélène	Cousineau	Sivummut - Going Forward	2014	Documentaire		Court métrage, Série	autre	inuktitut, s.-t. anglais	6
2638	Marie-Hélène	Cousineau	Sol	2014	Documentaire		Long métrage	autre	inuktitut, s.-t. français, s.-t. anglais	
2638	Marie-Hélène	Cousineau	Ungava	2013	Fiction	Drame	Long métrage	français		
2638	Marie-Hélène	Cousineau	Before Tomorrow	2008	Fiction	Drame	Long métrage	français		
2638	Marie-Hélène	Cousineau	Unakuluk, Dear Little One	2005	Documentaire		Moyen métrage	autre	Inuktitut, francais, s.-t. anglais	
1770	Marie-Hélène	Grenier	Nés de sperme inconnu	2016	Documentaire		Moyen métrage	français		
1770	Marie-Hélène	Grenier	Crise d’identité	2015	Documentaire		Long métrage	français		
1770	Marie-Hélène	Grenier	Les grands moyens	2014			Série	français		3
1770	Marie-Hélène	Grenier	L'argent de demain	2014	Documentaire, Interactif		Long métrage, Interactif	français		
1770	Marie-Hélène	Grenier	Le signe secret - La Franc-Maçonnerie	2011	Documentaire		Long métrage, Série	français		8
1770	Marie-Hélène	Grenier	Le signe secret - Le groupe Bilderberg	2011	Documentaire		Long métrage, Série	français		8
1770	Marie-Hélène	Grenier	Nos familles	2008	Documentaire		Série	français		10
1770	Marie-Hélène	Grenier	Le zoo: l'arche de Granby	2004	Documentaire		Long métrage	français		
1770	Marie-Hélène	Grenier	L'Oratoire Saint-Joseph: miracles sur la montagne	2003	Documentaire			français		
1770	Marie-Hélène	Grenier	L'Université de Montréal: une naissance difficile	2001	Documentaire		Long métrage	français		
1770	Marie-Hélène	Grenier	Des crimes et des hommes - Le terrorisme	1997	Documentaire		Long métrage, Série	autre	français, anglais, s.-t. français	13
1770	Marie-Hélène	Grenier	L'arbre du retour	1995	Documentaire		Court métrage	français		
1770	Marie-Hélène	Grenier	Par tous les moyens nécessaires	1995	Documentaire		Long métrage	français		
11088	Marie-Hélène	Panisset	Une nuit sans lune: Boat People 40 ans après	2016	Documentaire		Long métrage	français		
11088	Marie-Hélène	Panisset	Lucidité passagère	2010	Fiction	Drame	Long métrage	français		
11088	Marie-Hélène	Panisset	The Last Round	1999	Fiction, Film d'art / danse		Court métrage	anglais		
11516	Marie-Hélène	Viens	Nous sommes le Freak Show	2017	Fiction	Comédie	Court métrage	français		
11516	Marie-Hélène	Viens	Amen	2016	Fiction	Comédie	Court métrage	français		
11516	Marie-Hélène	Viens	Bernard Le Grand	2013	Fiction	Comédie	Court métrage	français		
9177	Marie-Jan	Seille	La Lune viendra d'elle-même	2004	Fiction	Drame	Long métrage	français		
9177	Marie-Jan	Seille	Je ne t'aime pas	1995	Fiction	Drame	Court métrage	français		
9177	Marie-Jan	Seille	Un film de cinéastes	1995	Documentaire		Long métrage	français		
9177	Marie-Jan	Seille	Sa Sainteté et moi... Ou la vie sans limite	1993	Documentaire		Court métrage	français		
3533	Marie-Josée	Saint-Pierre	Oscar	2016	Animation		Court métrage	autre	anglais, s.-t. français	
3533	Marie-Josée	Saint-Pierre	Jutra	2014	Animation		Court métrage	français		
3533	Marie-Josée	Saint-Pierre	Flocons	2014	Documentaire, Animation		Court métrage	autre	sans paroles	
3533	Marie-Josée	Saint-Pierre	Femelles	2012	Documentaire, Animation		Moyen métrage	français		
3533	Marie-Josée	Saint-Pierre	Le projet Sapporo	2010	Documentaire		Court métrage	français		
3533	Marie-Josée	Saint-Pierre	Passages	2008	Documentaire, Animation		Court métrage	autre	français, s.-t. anglais	
3533	Marie-Josée	Saint-Pierre	Les négatifs de McLaren	2006	Documentaire, Animation		Court métrage	autre	anglais, s.-t. français	
3533	Marie-Josée	Saint-Pierre	Post-Partum	2004	Documentaire		Court métrage	autre	français, anglais	
1276	Marie-Julie	Dallaire	Comme une vague	2021	Documentaire		Long métrage	anglais		
1276	Marie-Julie	Dallaire	L'impossible été de Jules	2020	Documentaire		Court métrage	français		
1276	Marie-Julie	Dallaire	Arrival	2016	Fiction	Science-fiction		anglais		
1276	Marie-Julie	Dallaire	PGD	2013	Docufiction			français		
1276	Marie-Julie	Dallaire	Jean André Élie - Portraits d’artistes	2011	Documentaire			français		
1276	Marie-Julie	Dallaire	Michel Dallaire, designer industriel	2011	Documentaire		Série	français		
1276	Marie-Julie	Dallaire	Le Québec en 12 lieux	2010	Documentaire		Court métrage, Série	français		3
1276	Marie-Julie	Dallaire	Un monde sans pitié	2009	Docufiction	Drame	Long métrage, Série	français		3
1276	Marie-Julie	Dallaire	Aigre-doux	2008	Fiction	Drame	Court métrage	français		
1276	Marie-Julie	Dallaire	L’attente	2007	Expérimental		Court métrage	français		
1276	Marie-Julie	Dallaire	Notre père	2006	Documentaire		Long métrage	français		
1276	Marie-Julie	Dallaire	Marie-Antoinette sur fond vert	2006	Documentaire		Long métrage	français		
1276	Marie-Julie	Dallaire	Course destination monde	1994	Documentaire		Court métrage, Série	français		21
810	Marie-Lou	Béland	La Grosse Classe	2016	Fiction	Drame	Court métrage	français		
810	Marie-Lou	Béland	Un personnage si proche	2014	Docufiction	Comédie	Court métrage	français		
810	Marie-Lou	Béland	Dans les coulisses de Phoenix	2014	Documentaire		Court métrage, Série	français		2
810	Marie-Lou	Béland	Le cowboy urbain	2014	Documentaire		Court métrage	français		
810	Marie-Lou	Béland	Ressac	2013	Documentaire		Court métrage	français		
810	Marie-Lou	Béland	Terminus	2012	Fiction	Drame	Court métrage	français		
810	Marie-Lou	Béland	Pour que la pilule passe mieux	2012	Documentaire		Court métrage	français		
810	Marie-Lou	Béland	Dans nos rues	2011	Documentaire		Court métrage, Série	français		6
1428	Marie-Pascale	Laurencelle	#BITCH, les filles et la violence	2015	Documentaire		Long métrage	français		1
1428	Marie-Pascale	Laurencelle	Bonheur d'adoption	2014	Documentaire		Moyen métrage, Série	français		2
1428	Marie-Pascale	Laurencelle	Véronic Dicaire - Grand V	2013	Documentaire		Moyen métrage	français		
1428	Marie-Pascale	Laurencelle	Crée-moi, crée-moi pas	2012	Documentaire		Moyen métrage	français		
2710	Marilú	Mallet	Au pays de la muraille enneigée	2014	Documentaire		Long métrage	autre	français, espagnol, s.-t. français	
2710	Marilú	Mallet	Sur les traces de Marguerite Yourcenar	2011	Documentaire		Long métrage	français		
2710	Marilú	Mallet	Chers nonagénaires	2010	Documentaire		Long métrage	français		
2710	Marilú	Mallet	Le journal de Francine	2007	Documentaire		Long métrage	français		
2710	Marilú	Mallet	La cueca sola	2003	Documentaire		Moyen métrage	autre	espagnol, s.-t. français	
2710	Marilú	Mallet	Double portrait	2001	Documentaire		Moyen métrage	autre	français, s.-t. anglais	
2710	Marilú	Mallet	2, rue de la mémoire	1996	Fiction	Drame	Moyen métrage	français		
2710	Marilú	Mallet	Chère Amérique	1990	Documentaire		Long métrage	français		
2710	Marilú	Mallet	Mémoires d'une enfant des Andes	1986	Documentaire		Long métrage	français		
2710	Marilú	Mallet	Journal inachevé, vision subjective de l’exil	1982	Documentaire		Long métrage	français		
2710	Marilú	Mallet	Les Borgès	1977	Documentaire		Long métrage	français		
2710	Marilú	Mallet	Il n'y a pas d'oubli	1975	Fiction	Drame	Long métrage	autre	français, espagnol, anglais, s.-t. français	
18463	Marion	Chuniaud-Lacau	Si les chiens n'existaient pas	2020	Documentaire		Court métrage	français		
18463	Marion	Chuniaud-Lacau	Voces Berracas	2019	Documentaire		Moyen métrage	autre	espagnol, s.-t. français	
128	Marquise	Lepage	Apapacho - Une caresse pour l'âme	2019	Fiction	Drame	Long métrage	français		
128	Marquise	Lepage	Tara Johns par Marquise Lepage	2013	Documentaire		Court métrage	français		
128	Marquise	Lepage	Les mots et les gestes qui soignent	2012	Documentaire		Long métrage, Série, Interactif	français		2
128	Marquise	Lepage	Jeanne Mance	2012	Documentaire		Court métrage	français		
128	Marquise	Lepage	Sexe, caresses tendresse pour corps malade	2010	Documentaire		Long métrage	français		
128	Marquise	Lepage	Martha qui vient du froid	2009	Documentaire		Long métrage	français		
128	Marquise	Lepage	Des billes, des ballons et des garçons	2007	Documentaire		Moyen métrage	français		
128	Marquise	Lepage	Jacques Parizeau, l'homme derrière le complet à trois pièces	2005	Documentaire		Long métrage	français		
128	Marquise	Lepage	Des marelles et des petites filles...	1999	Documentaire		Moyen métrage	français		
128	Marquise	Lepage	Le jardin oublié - La vie et l'oeuvre d'Alice Guy-Blaché	1995	Documentaire		Long métrage	français		
128	Marquise	Lepage	Dans ton pays	1992	Documentaire		Court métrage	français		
128	Marquise	Lepage	Un soleil entre deux nuages	1988	Documentaire		Moyen métrage	français		
644	Martine	Asselin	Un homme sage-femme	2018	Documentaire		Long métrage	français		
644	Martine	Asselin	Visage du cybersexe	2016	Documentaire		Long métrage	français		
644	Martine	Asselin	Un trou dans la jambe	2016	Documentaire, Animation			français		
644	Martine	Asselin	L'art érotique	2015	Documentaire		Moyen métrage, Série	français		5
644	Martine	Asselin	Que les choses changent	2014	Documentaire, Expérimental		Court métrage	français		
644	Martine	Asselin	La visite guidée	2013	Fiction	Science-fiction	Court métrage	français		
644	Martine	Asselin	Shanghai Forever	2013	Fiction	Drame	Court métrage	français		
644	Martine	Asselin	Démasquées… Les beautés	2012	Documentaire		Long métrage	français		
644	Martine	Asselin	Ceux qui sont là	2010	Documentaire		Long métrage	français		
644	Martine	Asselin	Martine à la plage	2010	Documentaire, Fiction, Expérimental, Docufiction		Court métrage	français		
644	Martine	Asselin	Facteur humain	2008	Documentaire		Moyen métrage, Série	français		13
644	Martine	Asselin	Québec, lieu de passage	2007	Documentaire, Animation		Moyen métrage	français		
644	Martine	Asselin	La grande amoureuse	2007	Documentaire		Long métrage	français		
644	Martine	Asselin	Dixie Time!	2007	Animation		Court métrage	français		
644	Martine	Asselin	Symphonie Locass	2006	Documentaire		Moyen métrage	français		
644	Martine	Asselin	Martine Asselin vue par Martine Asselin	2006	Expérimental		Court métrage	français		
644	Martine	Asselin	Petite histoire de métro	2004	Documentaire, Expérimental		Court métrage	français		
644	Martine	Asselin	Vidéaste recherché-e	2004			Court métrage, Série	français		9
644	Martine	Asselin	Jennifer en 3 temps	2003	Documentaire		Court métrage	français		
644	Martine	Asselin	Requiem	2003	Animation		Court métrage	français		
644	Martine	Asselin	Easy Cheese	2001	Fiction	Comédie	Court métrage	français		
644	Martine	Asselin	Archéomatique: une archéologie virtuelle	1999	Documentaire		Long métrage	français		
936	Martine	Breuillaud	Shirley Théroux: elle fait ce qui lui plaît  (Les grands reportages personnalités)	2017	Documentaire		Long métrage	français		
936	Martine	Breuillaud	Aline Desjardins : une femme d’aujourd’hui (Les grands reportages personnalités)	2016	Documentaire		Long métrage	français		
936	Martine	Breuillaud	Guy Latraverse (Les grands reportages personnalités)	2015	Documentaire		Long métrage	français		
936	Martine	Breuillaud	Sœur Angèle (Les grands reportages personnalités)	2015	Documentaire		Long métrage	français		
936	Martine	Breuillaud	Femmes des montagnes	2014	Documentaire		Moyen métrage, Long métrage	français		
936	Martine	Breuillaud	Françoise Faucher: le temps d’apprendre à vivre (Les grands reportages personnalités)	2014	Documentaire		Long métrage	français		
936	Martine	Breuillaud	Rita Lafontaine (Les grands reportages personnalités)	2014	Documentaire		Long métrage	français		
936	Martine	Breuillaud	Monique Miller: une vie passionnée (Les grands reportages personnalités)	2013	Documentaire		Long métrage, Série	français		
936	Martine	Breuillaud	L’Histoire des infirmières	2012	Documentaire		Long métrage	français		3
936	Martine	Breuillaud	Suzanne Lapointe: l'amour éternel (Les grands reportages personnalités)	2012	Documentaire		Long métrage	français		
936	Martine	Breuillaud	Louise Forestier: une voix, une trace (Les grands reportages personnalités)	2012	Documentaire		Long métrage	français		
936	Martine	Breuillaud	Janine Sutto: un esprit libre (Les grands reportages personnalités)	2012	Documentaire		Long métrage	français		
936	Martine	Breuillaud	Béatrice Picard: l'espace de la vie, c'est tout (Les grands reportages personnalités)	2012	Documentaire		Long métrage	français		
936	Martine	Breuillaud	Parkinson le fait danser	2010	Documentaire, Film d'art / danse		Long métrage	français		
936	Martine	Breuillaud	Partout c’était chez moi	2008	Documentaire		Long métrage	français		
936	Martine	Breuillaud	Canada en amour	2007	Documentaire		Court métrage, Série	français		2
936	Martine	Breuillaud	Né dans la neige	2006	Documentaire		Long métrage	français		
936	Martine	Breuillaud	La découverte des haciendas	2006	Documentaire		Court métrage, Série	français		10
936	Martine	Breuillaud	Ça clique	2004	Documentaire		Court métrage, Série	français		3
936	Martine	Breuillaud	Un monde à découvrir	2002	Documentaire		Court métrage, Série	français		13
10301	Martine	Chartrand	MacPherson	2012	Animation		Court métrage	français		
10301	Martine	Chartrand	Âme noire	2000	Animation		Court métrage	français		
10301	Martine	Chartrand	T.V. Tango	1992	Animation		Court métrage	français		
1020	Mary	Ellen Davis	Territoires	2007	Documentaire		Long métrage	autre	anglais, espagnol, s.-t. anglais	
1020	Mary	Ellen Davis	Un jour en Palestine	2007	Documentaire		Court métrage	autre	sans paroles	
1020	Mary	Ellen Davis	Los Musicos (Les musiciens)	2007	Documentaire		Long métrage	autre	espagnol, s.-t. français	
1020	Mary	Ellen Davis	La Palabra desenterrada (Le pays hanté)	2001	Documentaire		Long métrage	autre	espagnol, maya chuj, s.-t. espagnol	
1020	Mary	Ellen Davis	Mexique mort ou vif	1996	Documentaire		Long métrage	autre	français, espagnol, s.-t. français	
1020	Mary	Ellen Davis	Tierra Madre (Terre sacrée)	1996	Documentaire		Long métrage	autre	espagnol, q’eqchi’, s.-t. français	
1020	Mary	Ellen Davis	Las Quimeras del diablo (Le songe du diable)	1992	Documentaire		Long métrage	autre	espagnol, quiché, s.-t. français	
